date,date,total number of dead and missing,migration route,cause of death category,label_level
2022-06-01,2022-06-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,violence and related causes,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-05-01,2022-05-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-06-01,2022-06-01,2.0,us-mexico border crossing,drowning and related causes,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,2.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-06-01,2022-06-01,3.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,2.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,accidental death,level4
2022-06-01,2022-06-01,53.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,4.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,2.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,4.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-07-01,2022-07-01,2.0,us-mexico border crossing,drowning and related causes,level4
2022-05-01,2022-05-01,4.0,us-mexico border crossing,drowning and related causes,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-07-01,2022-07-01,5.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-05-01,2022-05-01,1.0,us-mexico border crossing,mixed or unknown,level4
2022-06-01,2022-06-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-05-01,2022-05-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,drowning and related causes,level4
2022-07-01,2022-07-01,2.0,us-mexico border crossing,environmental conditions and accidents,level4
2022-07-01,2022-07-01,1.0,us-mexico border crossing,drowning and related causes,level4
